Time [s],Value,Parity Error,Framing Error
9.658523250000000,0xFD,,
9.857277000000000,0xFA,,
9.857363500000000,0x01,,
9.857450041666667,0xA0,,
9.857536541666667,0x04,,
9.857623083333333,0x01,,
9.857709625000000,0x62,,
9.857796166666667,0xC6,,
9.857882708333333,0xFD,,
10.041755416666666,0xFA,,
10.041841958333332,0xA1,,
10.041928499999999,0x00,,
10.042015083333334,0x01,,
10.042101708333334,0x63,,
10.042188291666667,0xC3,,
10.042274875000000,0xFD,,
10.056678041666666,0xFA,,
10.056764625000000,0x01,,
10.056851208333333,0xA0,,
10.056937791666666,0x04,,
10.057024333333333,0x01,,
10.057110916666666,0x64,,
10.057197499999999,0xC0,,
10.057284083333334,0xFD,,
10.256071958333333,0xFA,,
10.256158500000000,0x01,,
10.256245083333333,0xA0,,
10.256331666666666,0x04,,
10.256418249999999,0x01,,
10.256504833333333,0x65,,
10.256591416666666,0xC1,,
10.256678000000001,0xFD,,
10.455598125000000,0xFA,,
10.455684666666667,0x01,,
10.455771208333333,0xA0,,
10.455857750000000,0x04,,
10.455944250000000,0x01,,
10.456030791666667,0x66,,
10.456117291666667,0xC2,,
10.456203833333333,0xFD,,
10.654996625000001,0xFA,,
10.655083208333334,0x01,,
10.655169791666667,0xA0,,
10.655256333333334,0x04,,
10.655342875000001,0x01,,
10.655429416666667,0x67,,
10.655515958333334,0xC3,,
10.655602541666667,0xFD,,
